snapped_at,price,market_cap,total_volume
2022-04-20 00:00:00 UTC,2.1436996320822903,520422426.86362386,31684536.875910535
2022-04-21 00:00:00 UTC,2.053806892939547,498599314.72517425,22193832.14642016
2022-04-22 00:00:00 UTC,1.9217525267848716,466540693.87939924,17067035.56519821
2022-04-23 00:00:00 UTC,1.9335371662115861,469401631.3719368,18489891.862330526
2022-04-24 00:00:00 UTC,1.8661965950979145,453053471.89993185,11202129.77510559
2022-04-25 00:00:00 UTC,1.7791855111793127,431929934.4512794,10764246.475436842
2022-04-26 00:00:00 UTC,1.7344623909859638,421072576.2656421,24342844.73101052
2022-04-27 00:00:00 UTC,1.4998702791350764,364121035.8794024,22726024.410744473
2022-04-28 00:00:00 UTC,1.4848905153393661,360484423.3093686,14018280.993378298
2022-04-29 00:00:00 UTC,1.5626800785310087,379369267.36820364,19698916.58975524
2022-04-30 00:00:00 UTC,1.3944794913731422,338535488.0184559,14925090.960669441
2022-05-01 00:00:00 UTC,1.2108252750207007,293950056.5767223,11697231.11836089
2022-05-02 00:00:00 UTC,1.603950230640336,389388354.1825743,85104564.33475001
2022-05-03 00:00:00 UTC,1.7158325826954695,416549848.40888274,82463538.86574002
2022-05-04 00:00:00 UTC,1.497498328202711,363545201.26052725,32923087.31227886
2022-05-05 00:00:00 UTC,1.7365611638753768,421582091.90122724,37729306.3118109
2022-05-06 00:00:00 UTC,1.6061177985709563,389914571.0769389,40834395.6368428
2022-05-07 00:00:00 UTC,1.5161605812364476,368075805.6741346,32918509.221404396
2022-05-08 00:00:00 UTC,1.3401004403514674,325333975.41859996,21237319.205436468
2022-05-09 00:00:00 UTC,1.2912496361392136,327797273.0901204,18242978.31764867
2022-05-10 00:00:00 UTC,1.1463361824685467,291009471.86421186,33644362.93533233
2022-05-11 00:00:00 UTC,1.158901100790033,294199208.26150376,36059090.41391529
2022-05-12 00:00:00 UTC,0.8027576965660154,203788467.01806617,34774689.28461799
2022-05-13 00:00:00 UTC,0.7897244386421624,200479837.69702092,31113399.780316312
2022-05-14 00:00:00 UTC,0.8563252255985722,217387146.50776544,23958003.509927616
2022-05-15 00:00:00 UTC,0.8559453194810974,217290703.35234985,15266286.259648127
2022-05-16 00:00:00 UTC,0.9463948894360398,240252276.04409823,17225393.560856722
2022-05-17 00:00:00 UTC,0.9653429501032296,245062440.1233091,28743552.227950115
2022-05-18 00:00:00 UTC,0.9848684095724749,250019182.94879964,24348169.26289241
2022-05-19 00:00:00 UTC,0.8272871381229182,210015523.2183045,13311049.88449
2022-05-20 00:00:00 UTC,0.9247208494912289,234750093.51338473,14300190.244284652
2022-05-21 00:00:00 UTC,0.8751164043537963,222157484.46699128,13167513.182148704
2022-05-22 00:00:00 UTC,0.8971745548868575,227757177.50215688,8457063.699896064
2022-05-23 00:00:00 UTC,0.903786805553232,229435766.73599902,9212888.554565996
2022-05-24 00:00:00 UTC,0.8561397725061523,217340067.293739,13334681.966346962
2022-05-25 00:00:00 UTC,0.9132354412290055,231834402.07517418,12681615.252986241
2022-05-26 00:00:00 UTC,0.8666493486720737,220008033.51196957,10431234.292345077
2022-05-27 00:00:00 UTC,0.7519916760207538,190900979.86249986,13410799.677282268
2022-05-28 00:00:00 UTC,0.6951531003408828,176471910.84847426,13782976.154447103
2022-05-29 00:00:00 UTC,0.712470632573776,180868148.17061254,6709221.419343607
2022-05-30 00:00:00 UTC,0.7127905756770495,180949369.0855013,6324148.033979774
2022-05-31 00:00:00 UTC,0.8402069451857732,213295351.84750518,17480143.29305673
2022-06-01 00:00:00 UTC,0.853663133737074,216711346.54740793,31597769.686560865
2022-06-02 00:00:00 UTC,0.7455583964909198,189267824.33014956,17804132.65499911
2022-06-03 00:00:00 UTC,0.7724624818706722,196097708.78907984,6750442.962433651
2022-06-04 00:00:00 UTC,0.7140825468784038,181277349.53549483,6069150.337831785
2022-06-05 00:00:00 UTC,0.7237894717261714,183741554.29198384,3775606.0805896325
2022-06-06 00:00:00 UTC,0.718061367447101,182287414.8985593,4037849.2444031695
2022-06-07 00:00:00 UTC,0.7090917608069464,180010386.10796478,12359715.73395693
2022-06-08 00:00:00 UTC,0.7089893491352044,179984387.83018017,10606735.692095155
2022-06-09 00:00:00 UTC,0.6847442567360885,173829516.64817476,5137151.284898253
2022-06-10 00:00:00 UTC,0.6913327050751332,175502063.41139504,4589400.575455753
2022-06-11 00:00:00 UTC,0.6201874514732876,157441094.0439847,9483929.592371276
2022-06-12 00:00:00 UTC,0.5595676307080895,142052116.27710044,6794355.649491379
2022-06-13 00:00:00 UTC,0.5137222948016151,130413796.56459624,8727413.0397335
